word,meaning,sort,title,phonetic
paraphrase,v. 意译，改述 n.意译，改述,8,Chapter 8 语言演化,/ˈpærəfreɪz/
interpret,v. 口译；解释，说明；领会，理解,8,Chapter 8 语言演化,/ɪnˈtɜːprət/
narrate,v.讲(故事)，叙述,8,Chapter 8 语言演化,/nəˈreɪt/
illuminate,v.阐释，说明；照亮,8,Chapter 8 语言演化,/ɪˈluːmɪneɪt/
decipher,v.译解；辨认,8,Chapter 8 语言演化,/dɪˈsaɪfə(r)/
eloquence,n.雄辩；流利的口才,8,Chapter 8 语言演化,/ˈeləkwəns/
communicate,v.沟通，交流；传达,8,Chapter 8 语言演化,/kəˈmjuːnɪkeɪt/
discussion,n.讨论，谈论,8,Chapter 8 语言演化,/dɪˈskʌʃ(ə)n/
brainstorm,n.集体自由讨论，头脑风暴v.集思广益，进行头脑风暴,8,Chapter 8 语言演化,/ˈbreɪnstɔːm/
debate,v.辩论；争论，讨论 n.讨论，辩论,8,Chapter 8 语言演化,/dɪˈbeɪt/
commentary,n.评论，评注；批评；实况报道,8,Chapter 8 语言演化,/ˈkɒmənt(ə)ri/
negotiate,v.协商，谈判,8,Chapter 8 语言演化,/nɪˈɡəʊʃieɪt/
contention,n.争论，争辩；观点,8,Chapter 8 语言演化,/kənˈtenʃ(ə)n/
