word,meaning,sort,title,phonetic
boot,n.靴子,11,Chapter 11 时尚潮流,/buːt/
lace,n.鞋带；花边,11,Chapter 11 时尚潮流,/leɪs/
tailor,n.裁缝v.专门制作,11,Chapter 11 时尚潮流,/ˈteɪlə(r)/
sew,v.缝制，缝补,11,Chapter 11 时尚潮流,/səʊ/
spin,v.纺；(使)旋转 n.高速旋转；(乘车)兜风,11,Chapter 11 时尚潮流,/spɪn/
stitch,n.针脚v.缝,11,Chapter 11 时尚潮流,/stɪtʃ/
needle,n.针,11,Chapter 11 时尚潮流,/ˈniːd(ə)l/
pin,n. 别针，大头针v.别住，钉住,11,Chapter 11 时尚潮流,/pɪn/
string,n.线；一串,11,Chapter 11 时尚潮流,/strɪŋ/
thread,n.线；螺纹,11,Chapter 11 时尚潮流,/θred/
strap,n.带子 v.用带子系(或捆、扎),11,Chapter 11 时尚潮流,/stræp/
stripe,n.条纹,11,Chapter 11 时尚潮流,/straɪp/
ribbon,n.缎带，丝带,11,Chapter 11 时尚潮流,/ˈrɪbən/
belt,n.腰带，皮带；地带，地区,11,Chapter 11 时尚潮流,/belt/
bracelet,n.手镯,11,Chapter 11 时尚潮流,/ˈbreɪslət/
necklace,n.项链,11,Chapter 11 时尚潮流,/ˈnekləs/
bead,n.珠子；(液体的)小滴 v.形成珠状,11,Chapter 11 时尚潮流,/biːd/
textile,adj.纺织的n.纺织品,11,Chapter 11 时尚潮流,/ˈtekstaɪl/
velvet,n.丝绒，天鹅绒,11,Chapter 11 时尚潮流,/ˈvelvɪt/
wool,n.(羊等的)毛毛线,11,Chapter 11 时尚潮流,/wʊl/
patch,n.补丁；(与周围不同的)小片 v.补缀,11,Chapter 11 时尚潮流,/pætʃ/
rag,n.破布,11,Chapter 11 时尚潮流,/ræɡ/
shabby,adj.破旧的；衣衫褴褛的,11,Chapter 11 时尚潮流,/ˈʃæbi/
tight,adj.紧的,11,Chapter 11 时尚潮流,/taɪt/
colour,(=color)n.颜色颜料,11,Chapter 11 时尚潮流,/ˈkʌlə(r)/
white,adj.白的  n.白色,11,Chapter 11 时尚潮流,/waɪt/
yellow,adj.黄的n.黄色,11,Chapter 11 时尚潮流,/ˈjeləʊ/
brown,adj.褐色的n.褐色,11,Chapter 11 时尚潮流,/braʊn/
grey,( = gray) adj.灰色的n.灰色,11,Chapter 11 时尚潮流,/ɡreɪ/
pink,adj.粉红色的n.粉红色,11,Chapter 11 时尚潮流,/pɪŋk/
purple,adj.紫的 n.紫色,11,Chapter 11 时尚潮流,/ˈpɜːp(ə)l/
tan,adj.棕黄色的n.棕黄色；晒成的棕褐色,11,Chapter 11 时尚潮流,/tæn/
fade,v.逐渐消失；(使)褪色,11,Chapter 11 时尚潮流,/feɪd/
stain,v.染污；n.污渍,11,Chapter 11 时尚潮流,/steɪn/
blot,n.污点,11,Chapter 11 时尚潮流,/blɒt/
figure,n.身材；身影；重要人物；数字  v.认为,11,Chapter 11 时尚潮流,/ˈfɪɡə(r)/
slender,adj.苗条的；微弱的,11,Chapter 11 时尚潮流,/ˈslendə(r)/
slight,adj.纤细的；轻微的,11,Chapter 11 时尚潮流,/slaɪt/
