word,meaning,sort,title,phonetic
tool,n. 工具,6,Chapter 6 科技发明,/tuːl/
gauge,n. 测量仪器 v. 测量；判断,6,Chapter 6 科技发明,/ɡeɪdʒ/
measure,v. 测量 n. 衡量；措施,6,Chapter 6 科技发明,/ˈmeʒə(r)/
calculate,v. 计算；考虑，打算,6,Chapter 6 科技发明,/ˈkælkjuleɪt/
compute,v. 计算；估计,6,Chapter 6 科技发明,/kəmˈpjuːt/
count,v. 计算,6,Chapter 6 科技发明,/kaʊnt/
assess,v. 评估；估算,6,Chapter 6 科技发明,/əˈses/
evaluate,v. 评价，评估,6,Chapter 6 科技发明,/ɪˈvæljueɪt/
accessory,n. 附件，配件,6,Chapter 6 科技发明,/əkˈsesəri/
byproduct,n. 副产品,6,Chapter 6 科技发明,/ˈbaɪˌprɒdʌkt/
auxiliary,adj. 辅助的，协助的；备用的,6,Chapter 6 科技发明,/ɔːɡˈzɪliəri/
versatile,adj. 多功能的，多用途的,6,Chapter 6 科技发明,/ˈvɜːsətaɪl/
add,v. 添加；附加,6,Chapter 6 科技发明,/æd/
accumulate,v. 积累；(数额)逐渐增加,6,Chapter 6 科技发明,/əˈkjuːmjəleɪt/
assemble,v.组装；装配,6,Chapter 6 科技发明,/əˈsemb(ə)l/
gather,v. 聚集；采集,6,Chapter 6 科技发明,/ˈɡæðə(r)/
attach,v. 使依附；附加；缚，系，贴,6,Chapter 6 科技发明,/əˈtætʃ/
belong,v. 应在(某处)；适合(某种情形),6,Chapter 6 科技发明,/bɪˈlɒŋ/
optics,n. 光学,6,Chapter 6 科技发明,/ˈɒptɪks/
microscope,n. 显微镜,6,Chapter 6 科技发明,/ˈmaɪkrəskəʊp/
lens,n. 透镜；(照相机等的)镜头,6,Chapter 6 科技发明,/lenz/
radar,n. 雷达，无线电定位装置,6,Chapter 6 科技发明,/ˈreɪdɑː(r)/
echo,n. 回声 v. 发回声；模仿；重复,6,Chapter 6 科技发明,/ˈekəʊ/
sensor,n. 传感器,6,Chapter 6 科技发明,/ˈsensə(r)/
multimedia,n. 多媒体,6,Chapter 6 科技发明,/ˌmʌltiˈmiːdiə/
network,n. 网络；广播网，电视网,6,Chapter 6 科技发明,/ˈnetwɜːk/
browser,n. 浏览器,6,Chapter 6 科技发明,/ˈbraʊzə(r)/
dial,v. 拨(电话号码),6,Chapter 6 科技发明,/ˈdaɪəl/
fantasy,n. 幻想,6,Chapter 6 科技发明,/ˈfæntəsi/
laptop,n. 笔记本电脑,6,Chapter 6 科技发明,/ˈlæptɒp/
software,n. 软件,6,Chapter 6 科技发明,/ˈsɒftweə(r)/
keyboard,n. 键盘,6,Chapter 6 科技发明,/ˈkiːbɔːd/
screen,n. 屏；屏幕 v. 遮蔽,6,Chapter 6 科技发明,/skriːn/
loudspeaker,n. 扬声器，喇叭,6,Chapter 6 科技发明,/ˌlaʊdˈspiːkə(r)/
microphone,n. 话筒，麦克风,6,Chapter 6 科技发明,/ˈmaɪkrəfəʊn/
cassette,n. 盒式磁带；底片盒,6,Chapter 6 科技发明,/kəˈset/
tape,n. 磁带，录音带；胶带,6,Chapter 6 科技发明,/teɪp/
binary,adj. 二进制的；二元的,6,Chapter 6 科技发明,/ˈbaɪnəri/
digital,adj. 数字的,6,Chapter 6 科技发明,/ˈdɪdʒɪt(ə)l/
wireless,adj. 不用电线的，无线的,6,Chapter 6 科技发明,/ˈwaɪələs/
high-definition,adj. 高分辨率的,6,Chapter 6 科技发明,/ˌhaɪ ˌdefɪˈnɪʃn/
audio,adj. 声音的,6,Chapter 6 科技发明,/ˈɔːdiəʊ/
pump,n. 泵 v.(用泵)抽,6,Chapter 6 科技发明,/pʌmp/
generator,n. 发电机,6,Chapter 6 科技发明,/ˈdʒenəreɪtə(r)/
gear,n. 齿轮，传动装置 v. 使适合,6,Chapter 6 科技发明,/ɡɪə(r)/
pivot,n. 枢轴，支点；中心，重点,6,Chapter 6 科技发明,/ˈpɪvət/
hydraulic,adj. 水力的，液压的,6,Chapter 6 科技发明,/haɪˈdrɒlɪk/
drainage,n. 排水系统；排水,6,Chapter 6 科技发明,/ˈdreɪnɪdʒ/
sewage,n.(下水道的)污水,6,Chapter 6 科技发明,/ˈsuːɪdʒ/
ventilation,n. 通风；通风设备,6,Chapter 6 科技发明,/ˌventɪˈleɪʃn/
compress,v. 压紧，压缩,6,Chapter 6 科技发明,/kəmˈpres/
condense,v. 简缩，精简；(使气体)凝结,6,Chapter 6 科技发明,/kənˈdens/
refine,v. 精炼，提纯,6,Chapter 6 科技发明,/rɪˈfaɪn/
simplify,v. 简化，精简,6,Chapter 6 科技发明,/ˈsɪmplɪfaɪ/
purify,v. 净化，使纯净,6,Chapter 6 科技发明,/ˈpjʊərɪfaɪ/
filter,v. 过滤；(光或声)透过 n. 过滤器,6,Chapter 6 科技发明,/ˈfɪltə(r)/
distil,v.蒸馏；提取......的精华,6,Chapter 6 科技发明,/dɪˈstɪl/
mould,(= mold) n. 霉 菌 v. 发 霉,6,Chapter 6 科技发明,/məʊld/
prototype,n. 原型；雏形,6,Chapter 6 科技发明,/ˈprəʊtətaɪp/
framework,n. 框架，结构；体系,6,Chapter 6 科技发明,/ˈfreɪmwɜːk/
aspect,n.(问题、事物等的)方面,6,Chapter 6 科技发明,/ˈæspekt/
phase,n. 阶段，时期,6,Chapter 6 科技发明,/feɪz/
operate,v. 操作；运营；做手术,6,Chapter 6 科技发明,/ˈɒpəreɪt/
facilitate,v. 使便利，促进,6,Chapter 6 科技发明,/fəˈsɪlɪteɪt/
transform,v. 使改变形态；使改观,6,Chapter 6 科技发明,/trænsˈfɔːm/
alter,v. 改变，变更,6,Chapter 6 科技发明,/ˈɔːltə(r)/
shift,v. 转移，变换 n. 转移，变换；轮班,6,Chapter 6 科技发明,/ʃɪft/
turn,v. 转；翻 n.(依次轮到的)机会,6,Chapter 6 科技发明,/tɜːn/
adapt,v. 适应；改编,6,Chapter 6 科技发明,/əˈdæpt/
adjust,v. 调节；改变(行为或观点)以适应,6,Chapter 6 科技发明,/əˈdʒʌst/
pinpoint,v. 精确指明……的位置 n. 针尖；极小的事物,6,Chapter 6 科技发明,/ˈpɪnpɔɪnt/
accurate,adj. 准确的，正确无误的,6,Chapter 6 科技发明,/ˈækjərət/
precise,adj. 精确的，准确的；一丝不苟的,6,Chapter 6 科技发明,/prɪˈsaɪs/
correct,adj. 正确的,6,Chapter 6 科技发明,/kəˈrekt/
error,n. 错误，过失,6,Chapter 6 科技发明,/ˈerə(r)/
mistake,n. 错 误 v. 误 解,6,Chapter 6 科技发明,/mɪˈsteɪk/
flaw,n. 缺陷；错误,6,Chapter 6 科技发明,/flɔː/
wrong,adj. 错误的 adv. 错误地,6,Chapter 6 科技发明,/rɒŋ/
fault,n. 缺点；故障 v. 找出缺点,6,Chapter 6 科技发明,/fɔːlt/
stumble,v. 犯错误；绊脚；跌跌撞撞地走,6,Chapter 6 科技发明,/ˈstʌmb(ə)l/
contingency,n. 意外事件，可能发生的事,6,Chapter 6 科技发明,/kənˈtɪndʒənsi/
